t_s,phase,nvme_mc,nvme_c,tj_mc,tj_c,cpu_c,gpu_c,fan_rpm,fan_pwm,cpu_mhz,vdd_in_mw,sect_read,sect_written,read_mbs,write_mbs,inflight,util_pct
9604,17-cleanup-trim,39850,39,58781,58,58,57,2142,77,1497,5643,5681182275,1517526202,0.00,0.00,0,0.0
9605,17-cleanup-trim,39850,39,58500,58,58,56,2142,77,1497,5643,5681182275,1517526202,0.00,0.00,0,0.0
9606,17-cleanup-trim,39850,39,58468,58,58,56,2141,77,1497,5643,5681182275,1517526202,0.00,0.00,0,0.0
9607,17-cleanup-trim,39850,39,59125,59,59,56,2144,77,1420,5929,5681182275,1517526402,0.00,0.10,0,0.4
9608,17-cleanup-trim,39850,39,58843,58,58,56,2146,77,1344,5807,5681182275,1517526970,0.00,0.29,0,0.0
9609,17-cleanup-trim,39850,39,58843,58,58,56,2142,77,1497,5684,5681182275,1517526970,0.00,0.00,0,0.0
9610,17-cleanup-trim,39850,39,58875,58,58,56,2147,77,1267,5684,5681182275,1517526970,0.00,0.00,0,0.0
9611,17-cleanup-trim,39850,39,58968,58,58,56,2147,77,1344,5684,5681182275,1517526970,0.00,0.00,0,0.0
9613,17-cleanup-trim,39850,39,58218,58,58,56,2146,77,729,5071,5681182275,1517527394,0.00,0.22,0,0.0
9614,17-cleanup-trim,39850,39,58375,58,58,56,2149,77,1344,4989,5681182275,1517527546,0.00,0.08,0,0.0
9615,17-cleanup-trim,39850,39,58093,58,58,57,2149,77,729,5030,5681182275,1517527546,0.00,0.00,0,0.0
9616,17-cleanup-trim,39850,39,58000,58,58,56,2151,77,729,5030,5681182275,1517527546,0.00,0.00,0,0.0
9617,17-cleanup-trim,39850,39,58187,58,58,56,2154,77,729,5030,5681182275,1517527546,0.00,0.00,0,0.0
9618,17-cleanup-trim,39850,39,58031,58,58,56,2154,77,729,5071,5681182275,1517527714,0.00,0.09,0,0.4
9619,17-cleanup-trim,39850,39,58187,58,58,56,2155,77,729,5030,5681182275,1517527714,0.00,0.00,0,0.0
9620,17-cleanup-trim,39850,39,58000,58,58,56,2159,77,1267,5030,5681182275,1517527722,0.00,0.00,0,0.0
9621,17-cleanup-trim,39850,39,58125,58,58,56,2159,77,1344,5030,5681182275,1517527722,0.00,0.00,0,0.0
9622,17-cleanup-trim,39850,39,58031,58,58,56,2157,77,1190,5030,5681182275,1517527722,0.00,0.00,0,0.0
9623,17-cleanup-trim,39850,39,58000,58,58,56,2159,77,1267,5030,5681182275,1517527834,0.00,0.06,0,0.0
9624,17-cleanup-trim,39850,39,58031,58,58,56,2150,77,729,5030,5681182275,1517527842,0.00,0.00,0,0.4
9625,17-cleanup-trim,39850,39,58062,58,57,56,2142,77,729,5030,5681182275,1517527842,0.00,0.00,0,0.0
9626,17-cleanup-trim,39850,39,57843,57,57,56,2142,77,960,5030,5681182275,1517527842,0.00,0.00,0,0.0
9627,17-cleanup-trim,39850,39,57937,57,57,56,2144,77,1344,5030,5681182275,1517527842,0.00,0.00,0,0.0
9629,17-cleanup-trim,39850,39,58093,58,57,56,2144,77,1267,5030,5681182275,1517528002,0.00,0.08,0,0.0
9630,17-cleanup-trim,39850,39,57781,57,58,56,2142,77,1267,5030,5681182275,1517528002,0.00,0.00,0,0.0
9631,17-cleanup-trim,39850,39,57718,57,57,56,2141,77,1267,5030,5681182275,1517528018,0.00,0.01,0,0.0
9632,17-cleanup-trim,39850,39,57937,57,57,56,2139,77,1344,5030,5681182275,1517528018,0.00,0.00,0,0.0
9633,17-cleanup-trim,39850,39,57687,57,57,56,2138,77,1267,5030,5681182275,1517528018,0.00,0.00,0,0.0
9634,17-cleanup-trim,39850,39,57937,57,57,56,2138,77,1267,5030,5681182275,1517528178,0.00,0.08,0,0.0
9635,17-cleanup-trim,39850,39,57843,57,57,56,2141,77,1344,5030,5681182275,1517528178,0.00,0.00,0,0.0
9636,17-cleanup-trim,39850,39,57718,57,57,56,2144,77,1497,5030,5681182275,1517528178,0.00,0.00,0,0.0
9637,17-cleanup-trim,39850,39,57875,57,57,56,2146,77,1344,5030,5681182275,1517528178,0.00,0.00,0,0.0
9638,17-cleanup-trim,39850,39,57843,57,57,56,2145,77,1344,5030,5681182275,1517528186,0.00,0.00,0,0.0
9639,17-cleanup-trim,39850,39,57687,57,57,56,2144,77,1344,4989,5681182275,1517528314,0.00,0.07,0,0.0
9640,17-cleanup-trim,39850,39,57718,57,57,56,2147,77,1344,5030,5681182275,1517528322,0.00,0.00,0,0.4
9641,17-cleanup-trim,39850,39,57656,57,57,56,2152,77,1267,5030,5681182275,1517528322,0.00,0.00,0,0.0
9642,17-cleanup-trim,39850,39,57812,57,57,56,2155,77,729,5030,5681182275,1517528322,0.00,0.00,0,0.0
9644,17-cleanup-trim,39850,39,57625,57,57,56,2155,77,960,5030,5681182275,1517528322,0.00,0.00,0,0.0
9645,17-cleanup-trim,39850,39,57812,57,57,56,2074,74,1344,5030,5681182275,1517528522,0.00,0.10,0,0.4
9646,17-cleanup-trim,39850,39,57593,57,57,56,2058,74,729,5030,5681182275,1517528530,0.00,0.00,0,0.0
9647,17-cleanup-trim,39850,39,57593,57,57,56,2058,74,1344,5030,5681182275,1517528530,0.00,0.00,0,0.0
9648,17-cleanup-trim,39850,39,57625,57,57,56,2056,74,1267,5030,5681182275,1517528530,0.00,0.00,0,0.0
9649,17-cleanup-trim,39850,39,57593,57,57,56,2056,74,1267,4989,5681182275,1517528530,0.00,0.00,0,0.0
9650,17-cleanup-trim,39850,39,57593,57,57,56,2055,74,960,4989,5681182275,1517528650,0.00,0.06,0,0.0
9651,17-cleanup-trim,39850,39,57718,57,57,56,2061,74,1344,5030,5681182275,1517528650,0.00,0.00,0,0.0
9652,17-cleanup-trim,39850,39,57562,57,57,56,2050,74,729,5030,5681182275,1517528650,0.00,0.00,0,0.0
9653,17-cleanup-trim,39850,39,57750,57,57,56,2043,74,1267,4989,5681182275,1517528658,0.00,0.00,0,0.0
9654,17-cleanup-trim,39850,39,57687,57,57,56,2036,74,1344,5030,5681182275,1517528658,0.00,0.00,0,0.0
9655,17-cleanup-trim,39850,39,57437,57,57,56,2033,74,1267,5030,5681182275,1517528778,0.00,0.06,0,0.0
9656,17-cleanup-trim,39850,39,57468,57,57,56,2034,74,960,5030,5681182275,1517528786,0.00,0.00,0,0.4
9657,17-cleanup-trim,39850,39,57375,57,57,56,2033,74,1344,5030,5681182275,1517528786,0.00,0.00,0,0.0
9658,17-cleanup-trim,39850,39,57531,57,57,56,2034,74,1036,5030,5681182275,1517528786,0.00,0.00,0,0.0
9660,17-cleanup-trim,39850,39,57343,57,57,56,2031,74,729,4989,5681182275,1517528786,0.00,0.00,0,0.0
9661,17-cleanup-trim,39850,39,57500,57,57,56,2034,74,1267,5030,5681182275,1517528914,0.00,0.07,1,0.4
9662,17-cleanup-trim,39850,39,57437,57,57,56,2033,74,1344,5030,5681182275,1517528922,0.00,0.00,0,0.0
9663,17-cleanup-trim,39850,39,57656,57,57,55,2034,74,1190,5030,5681182275,1517528922,0.00,0.00,0,0.0
9664,17-cleanup-trim,39850,39,57343,57,57,55,2034,74,1344,4989,5681182275,1517528922,0.00,0.00,0,0.0
9665,17-cleanup-trim,39850,39,57343,57,57,56,2033,74,1267,4989,5681182275,1517528922,0.00,0.00,0,0.0
9666,17-cleanup-trim,39850,39,57406,57,57,56,2036,74,1497,5030,5681182275,1517529026,0.00,0.05,0,0.0
9667,17-cleanup-trim,39850,39,57375,57,57,56,2039,74,1267,5030,5681182275,1517529034,0.00,0.00,0,0.4
9668,17-cleanup-trim,39850,39,57437,57,57,56,2040,74,1267,5030,5681182275,1517529042,0.00,0.00,0,0.0
9669,17-cleanup-trim,39850,39,57343,57,57,56,2040,74,729,4989,5681182275,1517529042,0.00,0.00,0,0.0
9670,17-cleanup-trim,39850,39,57625,57,57,56,2042,74,1344,5030,5681182275,1517529042,0.00,0.00,0,0.0
9671,17-cleanup-trim,39850,39,57281,57,57,56,2043,74,1267,5030,5681182275,1517529194,0.00,0.08,0,0.0
9672,17-cleanup-trim,39850,39,57218,57,57,56,2042,74,1344,5030,5681182275,1517529194,0.00,0.00,0,0.0
9673,17-cleanup-trim,39850,39,57406,57,57,55,2046,74,1267,4989,5681182275,1517529194,0.00,0.00,0,0.0
9675,17-cleanup-trim,39850,39,57250,57,57,55,2047,74,1267,5030,5681182275,1517529194,0.00,0.00,0,0.0
9676,17-cleanup-trim,39850,39,57562,57,57,55,2052,74,1497,5112,5681182275,1517529202,0.00,0.00,0,0.0
9677,17-cleanup-trim,39850,39,57687,57,57,56,2050,74,1497,5602,5681182275,1517529450,0.00,0.13,0,0.4
9678,17-cleanup-trim,39850,39,57968,57,57,56,2055,74,1497,5643,5681182275,1517529450,0.00,0.00,0,0.0
9679,17-cleanup-trim,39850,39,57687,57,57,56,2050,74,1497,5643,5681182275,1517529450,0.00,0.00,0,0.0
9680,17-cleanup-trim,39850,39,57750,57,57,56,2046,74,1497,5643,5681182275,1517529450,0.00,0.00,0,0.0
9681,17-cleanup-trim,39850,39,57718,57,57,56,2037,74,1497,5643,5681182275,1517529450,0.00,0.00,0,0.0
9682,17-cleanup-trim,39850,39,58031,58,57,56,2034,74,1497,5643,5681182275,1517529562,0.00,0.06,0,0.0
9683,17-cleanup-trim,39850,39,57781,57,57,56,2036,74,1497,5643,5681182275,1517529570,0.00,0.00,0,0.0
9684,17-cleanup-trim,39850,39,57687,57,57,56,2037,74,1497,5643,5681182275,1517529570,0.00,0.00,0,0.0
9685,17-cleanup-trim,39850,39,58000,58,58,56,2034,74,1497,5684,5681182275,1517529570,0.00,0.00,0,0.0
9686,17-cleanup-trim,39850,39,57843,57,57,56,2034,74,1497,5643,5681182275,1517529570,0.00,0.00,0,0.0
9687,17-cleanup-trim,39850,39,57687,57,57,56,2034,74,1497,5643,5681182275,1517529690,0.00,0.06,0,0.0
9688,17-cleanup-trim,39850,39,57968,57,57,56,2033,74,1497,5643,5681182275,1517529698,0.00,0.00,0,0.0
9689,17-cleanup-trim,39850,39,57843,57,57,56,2033,74,1497,5643,5681182275,1517529698,0.00,0.00,0,0.0
9690,17-cleanup-trim,39850,39,58093,58,58,56,2033,74,1497,5643,5681182275,1517529706,0.00,0.00,0,0.0
9691,17-cleanup-trim,39850,39,57687,57,57,56,2034,74,1497,5643,5681182275,1517529706,0.00,0.00,0,0.0
9692,17-cleanup-trim,39850,39,57843,57,57,56,2034,74,1497,5643,5681182275,1517529834,0.00,0.07,0,0.0
9694,17-cleanup-trim,39850,39,57812,57,57,56,2036,74,1497,5643,5681182275,1517529834,0.00,0.00,0,0.0
9695,17-cleanup-trim,39850,39,57968,57,57,56,2037,74,1497,5643,5681182275,1517529834,0.00,0.00,0,0.0
9696,17-cleanup-trim,39850,39,57781,57,57,56,2036,74,1497,5643,5681182275,1517529834,0.00,0.00,0,0.0
9697,17-cleanup-trim,39850,39,57781,57,57,56,2036,74,1497,5643,5681182275,1517529834,0.00,0.00,0,0.0
9698,17-cleanup-trim,39850,39,58000,58,58,56,2034,74,1497,5684,5681182275,1517529978,0.00,0.07,0,0.0
9699,17-cleanup-trim,39850,39,57812,57,57,56,2034,74,1497,5643,5681182275,1517529978,0.00,0.00,0,0.0
9700,17-cleanup-trim,39850,39,58343,58,58,56,2037,74,1497,5643,5681182275,1517529978,0.00,0.00,0,0.0
9701,17-cleanup-trim,39850,39,58062,58,58,56,2039,74,1344,5684,5681182275,1517529978,0.00,0.00,0,0.0
9702,17-cleanup-trim,39850,39,58156,58,57,56,2039,74,1267,5643,5681182275,1517529978,0.00,0.00,0,0.0
9703,17-cleanup-trim,39850,39,57968,57,58,56,2040,74,1344,5643,5681182275,1517530098,0.00,0.06,0,0.0
9704,17-cleanup-trim,39850,39,58281,58,58,56,2046,74,1344,5684,5681182275,1517530106,0.00,0.00,0,0.0
9705,17-cleanup-trim,39850,39,58062,58,58,56,2046,74,1267,5684,5681182275,1517530106,0.00,0.00,0,0.0
9706,17-cleanup-trim,39850,39,57937,57,58,56,2047,74,1497,5643,5681182275,1517530114,0.00,0.00,0,0.0
9707,17-cleanup-trim,39850,39,58250,58,58,56,2050,74,1267,5684,5681182275,1517530114,0.00,0.00,0,0.0
9708,17-cleanup-trim,39850,39,58281,58,58,56,2050,74,1497,6175,5681182275,1517530906,0.00,0.41,0,0.0
9709,17-cleanup-trim,39850,39,58125,58,58,56,2049,74,1344,5684,5681182275,1517530906,0.00,0.00,0,0.0
9710,17-cleanup-trim,39850,39,58093,58,58,56,2040,74,1344,5643,5681182275,1517530906,0.00,0.00,0,0.0
9711,17-cleanup-trim,39850,39,58218,58,58,56,2037,74,1344,5643,5681182275,1517530906,0.00,0.00,0,0.0
9712,17-cleanup-trim,39850,39,58062,58,58,56,2037,74,1344,5684,5681182275,1517530906,0.00,0.00,0,0.0
9714,17-cleanup-trim,39850,39,58343,58,58,56,2037,74,1497,5684,5681182275,1517531266,0.00,0.18,0,0.0
9715,17-cleanup-trim,39850,39,58187,58,58,56,2037,74,1267,5643,5681182275,1517531266,0.00,0.00,0,0.0
9716,17-cleanup-trim,39850,39,57968,57,57,56,2033,74,1344,5684,5681182275,1517531266,0.00,0.00,0,0.0
9717,17-cleanup-trim,39850,39,58250,58,58,56,2034,74,1344,5643,5681182275,1517531266,0.00,0.00,0,0.0
9718,17-cleanup-trim,39850,39,58156,58,58,56,2034,74,1420,5725,5681182275,1517531266,0.00,0.00,0,0.0
9719,17-cleanup-trim,39850,39,58187,58,58,56,2036,74,1344,5684,5681182275,1517531602,0.00,0.17,0,0.0
9720,17-cleanup-trim,39850,39,58000,58,58,56,2031,74,1267,5643,5681182275,1517531602,0.00,0.00,0,0.0
9721,17-cleanup-trim,39850,39,58312,58,58,56,2033,74,1344,5643,5681182275,1517531610,0.00,0.00,0,0.0
9722,17-cleanup-trim,39850,39,58000,58,58,56,2036,74,1267,5684,5681182275,1517531610,0.00,0.00,0,0.0
9723,17-cleanup-trim,39850,39,58093,58,58,56,2037,74,1267,5684,5681182275,1517531610,0.00,0.00,0,0.0
9724,17-cleanup-trim,39850,39,58250,58,58,56,2036,74,1344,5684,5681182275,1517531738,0.00,0.07,0,0.0
9725,17-cleanup-trim,39850,39,58187,58,58,56,2037,74,1267,5643,5681182275,1517531746,0.00,0.00,0,0.4
9726,17-cleanup-trim,39850,39,58187,58,58,56,2039,74,1267,5643,5681182275,1517531746,0.00,0.00,0,0.0
9727,17-cleanup-trim,39850,39,58000,58,58,56,2039,74,1344,5643,5681182275,1517531746,0.00,0.00,0,0.0
9728,17-cleanup-trim,39850,39,58187,58,58,56,2042,74,1267,5643,5681182275,1517531754,0.00,0.00,0,0.0
9729,17-cleanup-trim,39850,39,58125,58,58,56,2040,74,1267,5684,5681182275,1517531866,0.00,0.06,0,0.0
9730,17-cleanup-trim,39850,39,58406,58,58,56,2045,74,1344,5684,5681182275,1517531874,0.00,0.00,0,0.4
9731,17-cleanup-trim,39850,39,58187,58,58,56,2046,74,1344,5684,5681182275,1517531874,0.00,0.00,0,0.0
9733,17-cleanup-trim,39850,39,57406,57,57,56,2049,74,1344,5071,5681182275,1517531874,0.00,0.00,0,0.0
9734,17-cleanup-trim,39850,39,57500,57,57,56,2052,74,1344,5030,5681182275,1517531874,0.00,0.00,0,0.0
9735,17-cleanup-trim,39850,39,57531,57,57,56,2049,74,1344,5030,5681182275,1517532066,0.00,0.10,0,0.4
9736,17-cleanup-trim,39850,39,57375,57,57,56,2042,74,1344,4989,5681182275,1517532074,0.00,0.00,0,0.0
9737,17-cleanup-trim,39850,39,57531,57,57,56,2039,74,1267,4989,5681182275,1517532074,0.00,0.00,0,0.0
9738,17-cleanup-trim,39850,39,57375,57,57,56,2037,74,1267,5030,5681182275,1517532074,0.00,0.00,0,0.0
9739,17-cleanup-trim,39850,39,57437,57,57,56,2036,74,960,4989,5681182275,1517532074,0.00,0.00,0,0.0
9740,17-cleanup-trim,39850,39,57187,57,57,56,2036,74,1036,4989,5681182275,1517532186,0.00,0.06,0,0.0
9741,17-cleanup-trim,39850,39,57375,57,57,56,2037,74,1344,5030,5681182275,1517532186,0.00,0.00,0,0.0
9742,17-cleanup-trim,39850,39,57312,57,57,56,2036,74,960,4989,5681182275,1517532186,0.00,0.00,0,0.0
9743,17-cleanup-trim,39850,39,57312,57,57,55,2037,74,729,4989,5681182275,1517532194,0.00,0.00,0,0.0
9744,17-cleanup-trim,39850,39,57250,57,57,55,2034,74,1036,5030,5681182275,1517532194,0.00,0.00,0,0.0
9745,17-cleanup-trim,39850,39,57218,57,57,56,2036,74,1344,5030,5681182275,1517532330,0.00,0.07,0,0.4
9746,17-cleanup-trim,39850,39,57468,57,57,56,2040,74,1344,5030,5681182275,1517532330,0.00,0.00,0,0.0
9748,17-cleanup-trim,39850,39,57218,57,57,56,2039,74,1267,5030,5681182275,1517532330,0.00,0.00,0,0.0
9749,17-cleanup-trim,39850,39,57500,57,57,55,2037,74,729,5030,5681182275,1517532330,0.00,0.00,0,0.0
9750,17-cleanup-trim,39850,39,57281,57,57,55,2042,74,1497,4989,5681182275,1517532330,0.00,0.00,0,0.0
9751,17-cleanup-trim,39850,39,57187,57,57,55,2042,74,729,4989,5681182275,1517532490,0.00,0.08,0,0.4
9752,17-cleanup-trim,39850,39,57250,57,57,56,2045,74,1344,4989,5681182275,1517532490,0.00,0.00,0,0.0
9753,17-cleanup-trim,39850,39,57281,57,57,55,2046,74,729,4989,5681182275,1517532490,0.00,0.00,0,0.0
9754,17-cleanup-trim,39850,39,57093,57,57,55,2049,74,1344,4989,5681182275,1517532490,0.00,0.00,0,0.0
9755,17-cleanup-trim,39850,39,57375,57,57,55,2043,74,1344,4989,5681182275,1517532490,0.00,0.00,0,0.0
9756,17-cleanup-trim,39850,39,57156,57,57,56,2045,74,1420,5030,5681182275,1517532626,0.00,0.07,0,0.0
9757,17-cleanup-trim,39850,39,57218,57,57,56,2049,74,729,5030,5681182275,1517532626,0.00,0.00,0,0.0
9758,17-cleanup-trim,39850,39,57218,57,57,55,2055,74,1267,4989,5681182275,1517532634,0.00,0.00,0,0.0
9759,17-cleanup-trim,39850,39,57093,57,57,55,2050,74,1344,5030,5681182275,1517532634,0.00,0.00,0,0.0
9760,17-cleanup-trim,39850,39,57125,57,57,56,2045,74,729,5030,5681182275,1517532634,0.00,0.00,0,0.0
9761,17-cleanup-trim,39850,39,57187,57,57,55,2039,74,729,4989,5681182275,1517532762,0.00,0.07,1,0.0
9762,17-cleanup-trim,39850,39,57187,57,57,55,2039,74,960,5030,5681182275,1517532770,0.00,0.00,0,0.0
9764,17-cleanup-trim,39850,39,57218,57,57,55,2039,74,729,5030,5681182275,1517532770,0.00,0.00,0,0.0
9765,17-cleanup-trim,39850,39,57000,57,57,55,2040,74,1267,5030,5681182275,1517532770,0.00,0.00,0,0.0
9766,17-cleanup-trim,39850,39,57250,57,57,55,2036,74,1344,4989,5681182275,1517532778,0.00,0.00,0,0.0
9767,17-cleanup-trim,39850,39,57187,57,57,56,2033,74,729,4989,5681182275,1517532930,0.00,0.08,0,0.0
9768,17-cleanup-trim,39850,39,57000,57,57,55,2034,74,1267,5030,5681182275,1517532930,0.00,0.00,0,0.0
9769,17-cleanup-trim,39850,39,57156,57,57,55,2034,74,729,4989,5681182275,1517532930,0.00,0.00,0,0.0
9770,17-cleanup-trim,39850,39,57218,57,57,55,2036,74,729,5030,5681182275,1517532930,0.00,0.00,0,0.0
9771,17-cleanup-trim,39850,39,57187,57,57,55,2037,74,960,4989,5681182275,1517532930,0.00,0.00,0,0.0
9772,17-cleanup-trim,39850,39,56875,56,57,55,2037,74,1497,5030,5681182275,1517533050,0.00,0.06,0,0.0
9773,17-cleanup-trim,39850,39,56968,56,56,55,2037,74,1267,5030,5681182275,1517533066,0.00,0.01,0,0.0
9774,17-cleanup-trim,39850,39,57250,57,57,55,2034,74,1267,4989,5681182275,1517533066,0.00,0.00,0,0.0
9775,17-cleanup-trim,39850,39,56906,56,56,55,2040,74,960,4989,5681182275,1517533066,0.00,0.00,0,0.0
9776,17-cleanup-trim,39850,39,56812,56,56,55,2040,74,1497,4989,5681182275,1517533066,0.00,0.00,0,0.0
9777,17-cleanup-trim,39850,39,56937,56,56,55,2046,74,1267,4989,5681182275,1517533186,0.00,0.06,0,0.0
9779,17-cleanup-trim,39850,39,56937,56,57,55,2047,74,1190,4989,5681182275,1517533194,0.00,0.00,0,0.0
9780,17-cleanup-trim,39850,39,57031,57,56,55,2047,74,1344,4989,5681182275,1517533194,0.00,0.00,0,0.0
9781,17-cleanup-trim,39850,39,56906,56,57,55,2049,74,1344,5030,5681182275,1517533202,0.00,0.00,0,0.0
9782,17-cleanup-trim,39850,39,57218,57,56,55,2053,74,1344,4989,5681182275,1517533202,0.00,0.00,0,0.0
9783,17-cleanup-trim,39850,39,56843,56,57,55,2055,74,729,4989,5681182275,1517533330,0.00,0.07,0,0.0
9784,17-cleanup-trim,39850,39,56812,56,56,55,2047,74,1344,4989,5681182275,1517533330,0.00,0.00,0,0.0
9785,17-cleanup-trim,39850,39,56937,56,56,55,2043,74,729,4989,5681182275,1517533330,0.00,0.00,0,0.0
9786,17-cleanup-trim,39850,39,56875,56,56,55,2037,74,1344,4989,5681182275,1517533330,0.00,0.00,0,0.0
9787,17-cleanup-trim,39850,39,56781,56,56,55,2038,74,1267,4989,5681182275,1517533330,0.00,0.00,0,0.0
9788,17-cleanup-trim,39850,39,56937,56,56,55,2040,74,1344,4989,5681182275,1517533450,0.00,0.06,0,0.0
9789,17-cleanup-trim,39850,39,56937,56,56,55,2037,74,1267,4989,5681182275,1517533458,0.00,0.00,0,0.0
9790,17-cleanup-trim,39850,39,57031,57,56,55,2035,74,1344,4989,5681182275,1517533458,0.00,0.00,0,0.0
9791,17-cleanup-trim,39850,39,57062,57,56,55,2035,74,1344,4989,5681182275,1517533458,0.00,0.00,0,0.0
9792,17-cleanup-trim,39850,39,56843,56,57,55,2035,74,1267,4989,5681182275,1517533458,0.00,0.00,0,0.0
9794,17-cleanup-trim,39850,39,56781,56,56,55,2037,74,1267,4989,5681182275,1517533570,0.00,0.06,1,0.0
9795,17-cleanup-trim,39850,39,56750,56,56,55,2034,74,729,5030,5681182275,1517533578,0.00,0.00,0,0.0
9796,17-cleanup-trim,39850,39,57187,57,57,55,2036,74,1267,5193,5681182275,1517533586,0.00,0.00,0,0.0
9797,17-cleanup-trim,39850,39,57562,57,57,55,2036,74,1497,5602,5681182275,1517533586,0.00,0.00,0,0.0
9798,17-cleanup-trim,39850,39,57500,57,57,55,2034,74,1420,5643,5681182275,1517533586,0.00,0.00,0,0.0
9799,17-cleanup-trim,39850,39,57468,57,57,55,2036,74,1344,5684,5681182275,1517533698,0.00,0.06,0,0.0
9800,17-cleanup-trim,39850,39,57500,57,57,55,2037,74,1344,5643,5681182275,1517533706,0.00,0.00,0,0.0
9801,17-cleanup-trim,39850,39,57343,57,57,55,2041,74,1344,5643,5681182275,1517533706,0.00,0.00,0,0.0
9802,17-cleanup-trim,39850,39,57687,57,57,55,2041,74,1267,5643,5681182275,1517533706,0.00,0.00,0,0.0
9803,17-cleanup-trim,39850,39,57468,57,57,55,2043,74,1267,5684,5681182275,1517533714,0.00,0.00,0,0.0
9804,17-cleanup-trim,39850,39,57500,57,57,55,2044,74,1497,5643,5681182275,1517533866,0.00,0.08,0,0.0
9805,17-cleanup-trim,39850,39,57187,57,57,55,2046,74,1497,5643,5681182275,1517533866,0.00,0.00,0,0.0
9806,17-cleanup-trim,39850,39,57156,57,57,55,2046,74,1497,5643,5681182275,1517533866,0.00,0.00,0,0.0
9807,17-cleanup-trim,39850,39,57406,57,57,55,2046,74,1497,5643,5681182275,1517533866,0.00,0.00,0,0.0
9808,17-cleanup-trim,39850,39,57406,57,57,55,2046,74,1497,5807,5681182275,1517533866,0.00,0.00,0,0.0
9809,17-cleanup-trim,39850,39,57531,57,57,55,2049,74,1267,5807,5681182275,1517534394,0.00,0.27,0,0.0
9810,17-cleanup-trim,39850,39,57687,57,57,55,2047,74,1344,5643,5681182275,1517534434,0.00,0.02,0,0.4
9811,17-cleanup-trim,39850,39,57500,57,57,55,2050,74,1344,5684,5681182275,1517534434,0.00,0.00,0,0.0
9813,17-cleanup-trim,39850,39,57468,57,57,55,2052,74,1344,5643,5681182275,1517534434,0.00,0.00,0,0.0
9814,17-cleanup-trim,39850,39,57375,57,57,55,2051,74,1344,5643,5681182275,1517534450,0.00,0.01,0,0.0
9815,17-cleanup-trim,39850,39,57468,57,57,55,2056,74,1497,5643,5681182275,1517535170,0.00,0.37,0,0.4
9816,17-cleanup-trim,39850,39,57437,57,57,55,2059,74,1267,5643,5681182275,1517535170,0.00,0.00,0,0.0
9817,17-cleanup-trim,39850,39,57468,57,57,55,2059,74,1267,5643,5681182275,1517535170,0.00,0.00,0,0.0
9818,17-cleanup-trim,39850,39,57593,57,57,55,2062,74,1344,5643,5681182275,1517535170,0.00,0.00,0,0.0
9819,17-cleanup-trim,39850,39,57593,57,57,55,2062,74,1497,5684,5681182275,1517535178,0.00,0.00,0,0.0
9820,17-cleanup-trim,39850,39,57500,57,57,55,2059,74,1497,5684,5681182275,1517535282,0.00,0.05,0,0.0
9821,17-cleanup-trim,39850,39,57718,57,57,55,2053,74,1497,5643,5681182275,1517535282,0.00,0.00,0,0.0
9822,17-cleanup-trim,39850,39,57500,57,57,55,2051,74,1267,5643,5681182275,1517535282,0.00,0.00,0,0.0
9823,17-cleanup-trim,39850,39,57468,57,57,55,2050,74,1344,5643,5681182275,1517535282,0.00,0.00,0,0.0
9824,17-cleanup-trim,39850,39,57531,57,57,55,2056,74,1344,5643,5681182275,1517535282,0.00,0.00,0,0.0
9825,17-cleanup-trim,39850,39,57843,57,57,55,2050,74,1497,6338,5681182275,1517535578,0.00,0.15,0,0.0
9826,17-cleanup-trim,39850,39,57656,57,57,55,2041,74,1420,6573,5681182275,1517535586,0.00,0.00,0,0.0
9827,17-cleanup-trim,39850,39,57593,57,57,55,2037,74,1267,5725,5681182275,1517535586,0.00,0.00,0,0.0
9828,17-cleanup-trim,39850,39,57625,57,57,55,2040,74,1267,5684,5681182275,1517535586,0.00,0.00,0,0.0
9829,17-cleanup-trim,39850,39,57781,57,57,55,2035,74,1267,5643,5681182275,1517535586,0.00,0.00,0,0.0
9830,17-cleanup-trim,39850,39,57593,57,57,55,2035,74,1344,5684,5681182275,1517716490,0.00,92.62,0,10.4
9832,17-cleanup-trim,39850,39,57468,57,57,55,2038,74,1344,5643,5681182275,1517716506,0.00,0.01,0,0.0
9833,17-cleanup-trim,39850,39,57687,57,57,55,2041,74,1344,5643,5681182275,1517716506,0.00,0.00,0,0.0
9834,17-cleanup-trim,39850,39,57531,57,57,55,2043,74,1267,5643,5681182275,1517716506,0.00,0.00,0,0.0
9835,17-cleanup-trim,39850,39,57718,57,57,55,2044,74,1267,5684,5681182275,1517716506,0.00,0.00,0,0.0
